promiseId,party,topic,promiseTitle,status,explain,isNCPO,refPicture,picturesDrive,vdo,nameLink1,urlLink1,nameLink2,urlLink2,nameLink3,urlLink3,nameLink4,urlLink4
325,พลังปวงชนไทย,equality,สวัสดิการประชาชนเกิดจากการใช้จ่าย มีรายได้คืน,nodata,ซึ่งไม่พบความเคลื่อนไหวการเรื่องสวัสดิการประชาชนเกิดจากการใช้จ่าย มีรายได้คืน,FALSE,พลังปวงชนไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพรรคพลังปวงชนไทย - line today,https://today.line.me/th/v2/article/YWmgPL?imageSlideIndex=33,,,,,,
326,ประชาธิปไตยใหม่,administration,สังคมดี ปรับกระบวนการยุติธรรมให้โปร่งใส,nodata,ซึ่งไม่พบความเคลื่อนไหวการสังคมดี ปรับกระบวนการยุติธรรมให้โปร่งใส,FALSE,ประชาธิปไตยใหม่_2,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพรรคประชาธิปไตยใหม่ - line today,https://today.line.me/th/v2/article/YWmgPL?imageSlideIndex=13,ประกาศกกต. เรื่องพรรคประชานิยมสิ้นสภาพความเป็นพรรคการเมือง - ราชกิจจานุเบกษา,https://www.ect.go.th/singburi/ewt_dl_link.php?nid=915,,,,
327,ประชาธิปัตย์,equality,สิทธิลาคลอดมารดา 6 เดือน บิดา 1 เดือน โดยได้รับเงินชดเชยค่าจ้าง,working,ครม.มีมติเห็นชอบมาตรการสนับสนุนสตรีฯ ตามที่กระทรวงการพัฒนาสังคมฯ (พม.) เสนอ ซึ่งรัฐมนตรีเป็นพรรคประชาธิปัตย์  ประกอบด้วยมาตรการย่อย จำนวน 3 มาตรการ 1. จัดบริการศูนย์พัฒนาเด็กเล็กอายุต่ำกว่า 3 ปี 2. ส่งเสริมการลาของสามีเพื่อช่วยภรรยาดูแลบุตรหลังคลอด  (จากเดิม ลาครั้งหนึ่งติดต่อกันได้ไม่เกิน 15 วันทำการ เป็น ให้ลาได้ 15 วันทำการ เป็นช่วง ๆ ไม่ติดต่อกันจนครบวันลา) 3. ขยายวันลาคลอดของแม่โดยได้รับค่าจ้าง ( 90 วัน เป็น 98 วัน) สรุปว่า สิทธิลาคลอดขยายวันแต่ไม่ถึง 6 เดือน และบิดาไม่ถึง 1 เดือน,FALSE,ประชาธิปัตย์_6,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,ครม.เห็นชอบร่างมาตรการสนับสนุนให้สตรีเป็นพลังสำคัญทางเศรษฐกิจ,https://www.thaigov.go.th/news/contents/details/50437,พ.ร.บ.คุ้มครองแรงงาน (ฉ.7) พ.ศ.2562,http://www.ratchakitcha.soc.go.th/DATA/PDF/2562/A/043/T_0021.PDF,รัฐมนตรีว่าการกระทรวงพัฒนาสังคมและความมั่นคงของมนุษย์,https://theyworkforus.elect.in.th/people/%E0%B8%88%E0%B8%B8%E0%B8%95%E0%B8%B4-%E0%B9%84%E0%B8%81%E0%B8%A3%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C,,
328,ชาติพัฒนา,environmental,เสริมให้ทุกหลังคาเรือนมี Solar Rooftop เพื่อมีไฟฟ้าใช้เอง,nodata,"เพื่อพัฒนาโครงข่าย Smart Grid เพื่อส่งเสริมให้ทุกหลังคาเรือนมี Solar Rooftop เพื่อมีไฟฟ้าใช้เอง และขายไฟฟ้าส่วนเกินเพื่อขายเข้าสู่ระบบโครงข่ายของประเทศ

ซึ่งไม่พบความเคลื่อนไหว",FALSE,ชาติพัฒนา_2,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,ชาติพัฒนาเป็นทางเลือก ในการก้าวข้ามความขัดแย้ง - กรุงเทพธุรกิจ,https://www.bangkokbiznews.com/advertorials/news/1259,ชาติพัฒนาย้ำเสถียรภาพรัฐบาล-สภา แก้ปัญหาการเมือง-เศรษฐกิจ - sanook,https://www.sanook.com/news/8496570/,,,,
329,พลังธรรมใหม่,equality,หมอประจำตัวทั่วไทย,nodata,"หมอ 1 คน จะดูแลประชาชน 1,250 คนในที่อาศัยหรือชุมชนใกล้เคียง คือเจ้าหน้าที่สาธารณสุข มีทักษะดูแลผู้ป่วยเบื้องต้น ติดต่อหมอประจำตัวได้แม้ไม่ใช่เวลาราชการ ดูแลทุกที่ทุกเวลา

ซึ่งไม่พบความเคลื่อนไหวการแบบรูปธรรม แต่พรรคพลังธรรมใหม่ได้พยายามประสานกับรัฐมนตรีกระทรวงสาธารณสุข จนผลักดันให้เกิดการอนุมัติบรรจุข้าราชการใหม่",FALSE,พลังธรรมใหม่_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพรรคพลังธรรมใหม่ - line today,https://today.line.me/th/v2/article/G1jG1Z,,https://www.sanook.com/news/8496582/,นโยบายพรรคพลังธรรมใหม่ - post today,https://www.posttoday.com/politic/news/570340,นโยบายหมอประจำตัว - เฟสบุ๊คพรรคพลังธรรมใหม่,https://www.facebook.com/npdthai/videos/2774009112640717/
330,ประชานิยม,security,หยุดกองทัพ ซื้ออาวุธ 10 ปี,paused,"เป็นนโยบายหยุดกองทัพ ซื้ออาวุธ 10 ปี นำเงิน 400,000 ล้านบาท ไปพัฒนาประเทศ โดยซึ่งไม่พบความเคลื่อนไหว

และเมื่อวันที่ 14 พฤษภาคม พ.ศ. 2563 กกต. ประกาศให้พรรคประชานิยมสิ้นสภาพความเป็นพรรคการเมือง เนื่องจากพล.ต.อ.ยงยุทธ เทพจำนงค์  หัวหน้าพรรคประชานิยม ได้มีหนังสือแจ้งต่อนายทะเบียนพรรคการเมืองว่า ที่ประชุมคณะกรรมการบริหารพรรคประชานิยม ครั้งที่ 4/2563 เมื่อวันที่ 14 พ.ค. 2563 มีมติเป็นเอกฉันท์ให้เลิกพรรคประชานิยม พ.ศ. 2561  ตามข้อ 122 ของข้อบังคับพรรคประชานิยม พ.ศ. 2561 และเมื่อ 14 กรกฎาคม พ.ศ. 2563 ประกาศกกต. ให้พรรคประชานิยม ""สิ้นสภาพความเป็นพรรคการเมือง"" ตามมาตรา 91 วรรคหนึ่ง (7) แห่งพระราชบัญญัติประกอบรัฐธรรมนูญว่าด้วยพรรคการเมือง พ.ศ. 2560 

และภายใน 60 วันต้องหาสังกัดพรรคใหม่ พล.ต.อ.ยงยุทธ เทพจำนงค์ ""ย้ายไปพรรคพลังประชารัฐ""  และมีการเปิดตัวในวันที่ 21 กรกฎาคม พ.ศ. 2563 

จากการสิ้นสภาพความเป็นพรรคการเมืองทำให้การดำเนินการนโยบายถูกระงับ",FALSE,ประชานิยม_2,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,https://twitter.com/75FYwL4DSK5e5KJ/status/1099410515678224384,ภาพนโยบายพรรคประชานิยม - Twitter,https://twitter.com/hashtag/%E0%B8%9E%E0%B8%A3%E0%B8%A3%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%A2%E0%B8%A1?src=hashtag_click,นโยบายพรรคประชานิยม - line today,https://today.line.me/th/v2/article/YWmgPL?imageSlideIndex=40,ประกาศกกต. เรื่องพรรคประชานิยมสิ้นสภาพความเป็นพรรคการเมือง - ราชกิจจานุเบกษา,https://www.ect.go.th/singburi/ewt_dl_link.php?nid=915,,
331,เสรีรวมไทย,equality,หยุดความยากจน ลดความเหลื่อมล้ำของคนในชาติ,nodata,ซึ่งไม่พบความเคลื่อนไหว และปี 2564 พรรคเสรีรวมไทยกล่าวว่า เนื่องจากไม่ได้เป็นพรรครัฐบาล จึงไม่สามารถดำเนินการให้นโยบาย 6 หยุด ที่พรรคหาเสียงไว้ก่อนเลือกตั้งเกิดขึ้นได้จริง แต่ในฐานะฝ่ายค้าน โดยเฉพาะคณะกรรมาธิการป้องกันและปราบปรามการทุจริตประพฤติมิชอบ (ป.ป.ช.) ที่มีพล.ต.อ.เสรีพิศุทธ์ เตมียเวส หัวหน้าพรรคเป็นประธานกรรมาธิการฯ ได้ทำหน้าที่อย่างเต็มที่ ทั้ง การตรวจสอบคุณสมบัติของท่าน ส.ส. ผู้ทรงเกียรติหลายท่านที่ขาดคุณสมบัติ แต่มาลงสมัครรับเลือกตั้ง เป็นอีกทางที่ช่วยประชาชนตรวจสอบและคัดกรองผู้ที่เหมาะสม,FALSE,เสรีรวมไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,https://youtu.be/6ASJ7-OfZdw,นโยบายพรรคเสรีรวมไทย - เพจเฟสบุ๊คพรรคเสรีรวมไทย,https://www.facebook.com/sereeruamthai/posts/339249500043736/,"เสรีรวมไทย"" ปลื้มผลงานปี 64 สแกน ส.ส. ขาดคุณสมบัติ - sanook",https://www.sanook.com/news/8493154/,,,,
332,เสรีรวมไทย,administration,หยุดคอร์รัปชัน นำงบประมาณมาพัฒนาประเทศ,nodata,ซึ่งไม่พบความเคลื่อนไหว และปี 2564 พรรคเสรีรวมไทยกล่าวว่า เนื่องจากไม่ได้เป็นพรรครัฐบาล จึงไม่สามารถดำเนินการให้นโยบาย 6 หยุด ที่พรรคหาเสียงไว้ก่อนเลือกตั้งเกิดขึ้นได้จริง แต่ในฐานะฝ่ายค้าน โดยเฉพาะคณะกรรมาธิการป้องกันและปราบปรามการทุจริตประพฤติมิชอบ (ป.ป.ช.) ที่มีพล.ต.อ.เสรีพิศุทธ์ เตมียเวส หัวหน้าพรรคเป็นประธานกรรมาธิการฯ ได้ทำหน้าที่อย่างเต็มที่ ทั้ง การตรวจสอบคุณสมบัติของท่าน ส.ส. ผู้ทรงเกียรติหลายท่านที่ขาดคุณสมบัติ แต่มาลงสมัครรับเลือกตั้ง เป็นอีกทางที่ช่วยประชาชนตรวจสอบและคัดกรองผู้ที่เหมาะสม,FALSE,เสรีรวมไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,https://youtu.be/6ASJ7-OfZdw,นโยบายพรรคเสรีรวมไทย - เพจเฟสบุ๊คพรรคเสรีรวมไทย,https://www.facebook.com/sereeruamthai/posts/339249500043736/,"เสรีรวมไทย"" ปลื้มผลงานปี 64 สแกน ส.ส. ขาดคุณสมบัติ - sanook",https://www.sanook.com/news/8493154/,,,,
333,ครูไทยเพื่อประชาชน,equality,หยุดประชานิยมสู่สังคมรัฐสวัสดิการ,nodata,ซึ่งไม่พบความเคลื่อนไหวหยุดประชานิยมสู่สังคมรัฐสวัสดิการ,FALSE,ครูไทยเพื่อประชาชน_2,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพรรค ศ.ดร.ชัยพร ธนถาวรกิจ รองหัวหน้าพรรค - ข่าวเด่นวันนี้,http://www.todayhighlightnews.com/2019/03/23-4.html,,,,,,
334,เสรีรวมไทย,equality,หยุดปัญหายาเสพติด ขจัดผู้มีอิทธิพลให้สิ้นซาก,nodata,ซึ่งไม่พบความเคลื่อนไหว และปี 2564 พรรคเสรีรวมไทยกล่าวว่า เนื่องจากไม่ได้เป็นพรรครัฐบาล จึงไม่สามารถดำเนินการให้นโยบาย 6 หยุด ที่พรรคหาเสียงไว้ก่อนเลือกตั้งเกิดขึ้นได้จริง แต่ในฐานะฝ่ายค้าน โดยเฉพาะคณะกรรมาธิการป้องกันและปราบปรามการทุจริตประพฤติมิชอบ (ป.ป.ช.) ที่มีพล.ต.อ.เสรีพิศุทธ์ เตมียเวส หัวหน้าพรรคเป็นประธานกรรมาธิการฯ ได้ทำหน้าที่อย่างเต็มที่ ทั้ง การตรวจสอบคุณสมบัติของท่าน ส.ส. ผู้ทรงเกียรติหลายท่านที่ขาดคุณสมบัติ แต่มาลงสมัครรับเลือกตั้ง เป็นอีกทางที่ช่วยประชาชนตรวจสอบและคัดกรองผู้ที่เหมาะสม,FALSE,เสรีรวมไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,https://youtu.be/6ASJ7-OfZdw,นโยบายพรรคเสรีรวมไทย - เพจเฟสบุ๊คพรรคเสรีรวมไทย,https://www.facebook.com/sereeruamthai/posts/339249500043736/,"เสรีรวมไทย"" ปลื้มผลงานปี 64 สแกน ส.ส. ขาดคุณสมบัติ - sanook",https://www.sanook.com/news/8493154/,,,,
335,เสรีรวมไทย,equality,หยุดเผด็จการ ปฏิรูปทหาร,nodata,ซึ่งไม่พบความเคลื่อนไหว และปี 2564 พรรคเสรีรวมไทยกล่าวว่า เนื่องจากไม่ได้เป็นพรรครัฐบาล จึงไม่สามารถดำเนินการให้นโยบาย 6 หยุด ที่พรรคหาเสียงไว้ก่อนเลือกตั้งเกิดขึ้นได้จริง แต่ในฐานะฝ่ายค้าน โดยเฉพาะคณะกรรมาธิการป้องกันและปราบปรามการทุจริตประพฤติมิชอบ (ป.ป.ช.) ที่มีพล.ต.อ.เสรีพิศุทธ์ เตมียเวส หัวหน้าพรรคเป็นประธานกรรมาธิการฯ ได้ทำหน้าที่อย่างเต็มที่ ทั้ง การตรวจสอบคุณสมบัติของท่าน ส.ส. ผู้ทรงเกียรติหลายท่านที่ขาดคุณสมบัติ แต่มาลงสมัครรับเลือกตั้ง เป็นอีกทางที่ช่วยประชาชนตรวจสอบและคัดกรองผู้ที่เหมาะสม,FALSE,เสรีรวมไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,https://youtu.be/6ASJ7-OfZdw,นโยบายพรรคเสรีรวมไทย - เพจเฟสบุ๊คพรรคเสรีรวมไทย,https://www.facebook.com/sereeruamthai/posts/339249500043736/,"เสรีรวมไทย"" ปลื้มผลงานปี 64 สแกน ส.ส. ขาดคุณสมบัติ - sanook",https://www.sanook.com/news/8493154/,,,,
336,เสรีรวมไทย,equality,หยุดไฟใต้ สร้างสังคมสันติสุขสมานฉันท์,nodata,ซึ่งไม่พบความเคลื่อนไหว และปี 2564 พรรคเสรีรวมไทยกล่าวว่า เนื่องจากไม่ได้เป็นพรรครัฐบาล จึงไม่สามารถดำเนินการให้นโยบาย 6 หยุด ที่พรรคหาเสียงไว้ก่อนเลือกตั้งเกิดขึ้นได้จริง แต่ในฐานะฝ่ายค้าน โดยเฉพาะคณะกรรมาธิการป้องกันและปราบปรามการทุจริตประพฤติมิชอบ (ป.ป.ช.) ที่มีพล.ต.อ.เสรีพิศุทธ์ เตมียเวส หัวหน้าพรรคเป็นประธานกรรมาธิการฯ ได้ทำหน้าที่อย่างเต็มที่ ทั้ง การตรวจสอบคุณสมบัติของท่าน ส.ส. ผู้ทรงเกียรติหลายท่านที่ขาดคุณสมบัติ แต่มาลงสมัครรับเลือกตั้ง เป็นอีกทางที่ช่วยประชาชนตรวจสอบและคัดกรองผู้ที่เหมาะสม,FALSE,เสรีรวมไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,https://youtu.be/6ASJ7-OfZdw,นโยบายพรรคเสรีรวมไทย - เพจเฟสบุ๊คพรรคเสรีรวมไทย,https://www.facebook.com/sereeruamthai/posts/339249500043736/,"เสรีรวมไทย"" ปลื้มผลงานปี 64 สแกน ส.ส. ขาดคุณสมบัติ - sanook",https://www.sanook.com/news/8493154/,,,,
337,เสรีรวมไทย,equality,หยุดสงครามสีเสื้อ สร้างความปรองดอง ก้าวสู่อนาคต,nodata,ซึ่งไม่พบความเคลื่อนไหว และปี 2564 พรรคเสรีรวมไทยกล่าวว่า เนื่องจากไม่ได้เป็นพรรครัฐบาล จึงไม่สามารถดำเนินการให้นโยบาย 6 หยุด ที่พรรคหาเสียงไว้ก่อนเลือกตั้งเกิดขึ้นได้จริง แต่ในฐานะฝ่ายค้าน โดยเฉพาะคณะกรรมาธิการป้องกันและปราบปรามการทุจริตประพฤติมิชอบ (ป.ป.ช.) ที่มีพล.ต.อ.เสรีพิศุทธ์ เตมียเวส หัวหน้าพรรคเป็นประธานกรรมาธิการฯ ได้ทำหน้าที่อย่างเต็มที่ ทั้ง การตรวจสอบคุณสมบัติของท่าน ส.ส. ผู้ทรงเกียรติหลายท่านที่ขาดคุณสมบัติ แต่มาลงสมัครรับเลือกตั้ง เป็นอีกทางที่ช่วยประชาชนตรวจสอบและคัดกรองผู้ที่เหมาะสม,FALSE,เสรีรวมไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,https://youtu.be/6ASJ7-OfZdw,นโยบายพรรคเสรีรวมไทย - เพจเฟสบุ๊คพรรคเสรีรวมไทย,https://www.facebook.com/sereeruamthai/posts/339249500043736/,"เสรีรวมไทย"" ปลื้มผลงานปี 64 สแกน ส.ส. ขาดคุณสมบัติ - sanook",https://www.sanook.com/news/8493154/,,,,
338,รักษ์ผืนป่าประเทศไทย,environmental,ห้ามใช้วัสดุที่ย่อยสลายได้ยาก,nodata,"เป็นนโยบายที่ชูเกี่ยวกับ “รักษ์ป่าไม้ เพิ่มผืนป่า คนอยู่กับป่า มีรายได้จากป่า ลดภาวะโลกร้อน” ห้ามใช้วัสดุที่ย่อยสลายได้ยาก โดยให้ใช้พืชผักปลอดสารเคมีในการประกอบอาหารในสถานที่ราชการทุกแห่งทั่วประเทศไทย

ซึ่งไม่พบความเคลื่อนไหว",FALSE,รักษ์ผืนป่าประเทศไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพรรครักษ์ผืนป่าประเทศไทย - line today,https://today.line.me/th/v2/article/YWmgPL?imageSlideIndex=17,,,,,,
339,เศรษฐกิจใหม่,economics,หารายได้เข้าประเทศโดยสร้างระบบการเงินเสรี ศูนย์กลางการเงิน พลังงาน การแพทย์ และอื่นๆ,nodata,"ประเทศไทยมีศักยภาพและทำเลที่ตั้งเหมาะที่จะเป็นศูนย์กลางการเงินแห่งภูมิภาค ธนาคารทั่วโลกที่ผ่านมาตรฐานสากลที่เข้ามา จะทำให้เกิดการแข่งขันทางการเงินอย่างเสรี ประกอบกับต้องควบคุมอัตราดอกเบี้ยเงินกู้ให้เป็นคนดีต่อคนไทย

ซึ่งไม่พบความเคลื่อนไหว",FALSE,เศรษฐกิจใหม่_4,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,"พรรคเศรษฐกิจใหม่ : ชูประสบการณ์ ""มิ่งขวัญ แสงสุวรรณ์"" แก้ปัญหาเศรษฐกิจไทย",https://ilaw.or.th/node/5160,,,,,,
340,พลังประชารัฐ,environmental,ให้ก่อสร้าง 5 วัน หยุด 2 วัน,nodata,โครงการนี้เป็นหนึ่งในนโยบายที่ทางพรรคนำเสนอเพื่อคนกรุงเทพฯ ซึ่งต้องการให้กรุงเทพฯได้หยุดพักและปลอดจากฝุ่นที่มาจากการก่อสร้าง โดยจะให้ก่อสร้าง 5 วัน หยุด 2 วัน และไม่จำเป็นต้องเป็นวันเสาร์-อาทิตย์ แต่อย่างไรก็ตาม ยังไม่มีความคืนหน้าในเรื่องนี้ อีกทั้งนายพุทธิพงษ์ ปุณณกันต์ ประธานยุทธศาสตร์กรุงเทพฯของพรรค ผู้ซึ่งเป็นตัวหลักและนำเสนอนโยบายนี้ ได้พ้นสภาพจากการเป็นส.ส.ไปแล้ว,FALSE,พลังประชารัฐ_11,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพปชร - ไทยโพสต์,https://www.thaipost.net/main/detail/31917,,,,,,
341,ชาติไทยพัฒนา,equality,ให้ความสำคัญต่อการพัฒนาเยาวชนด้วยการศึกษา,nodata,"โดยจะส่งเสริมให้ทุกคนเข้าสู่ระบบการศึกษาอย่างมีประสิทธิภาพ ให้มีการเรียนฟรี จัดให้มีโภชนาการอย่างเหมาะสม โดยจัดโครงการอาหารกลางวันเป็นสวัวดิการสำหรับนักเรียน 

ซึ่งไม่พบความเคลื่อนไหว",FALSE,ชาติไทยพัฒนา_2,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,พรรคชาติไทยพัฒนาด้านการศึกษา,https://www.chartthaipattana.or.th/%E0%B8%99%E0%B9%82%E0%B8%A2%E0%B8%9A%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A8%E0%B8%B6%E0%B8%81%E0%B8%A9%E0%B8%B2/,,,,,,
342,พลเมืองไทย,administration,"ให้ท้องถิ่นตรวจสอบการทอดทิ้งที่ดิน เพื่อยึดเป็นของรัฐตามกฎหมายที่ดิน และจัดสรรที่ดินให้คนจนที่ยากไร้

",nodata,"ซึ่งไม่พบความเคลื่อนไหวให้ท้องถิ่นตรวจสอบการทอดทิ้งที่ดิน เพื่อยึดเป็นของรัฐตามกฎหมายที่ดิน และจัดสรรที่ดินให้คนจนที่ยากไร้

และตามระเบียบกระทรวงมหาดไทยว่าด้วยการดำเนินการเกี่ยวกับที่ดินที่ถูกทอดทิ้งไม่ทำประโยชน์ หรือปล่อยให้เป็นที่รกร้างว่างเปล่าให้ตกเป็นของรัฐ พ.ศ. 2522 ให้จังหวัดดำเนินการสำรวจแล้วรายงานกระทรวงมหาดไทยทราบ ภายในเดือนมกราคมของทุกปี ",FALSE,พลเมืองไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,พรรคพลเมืองไทย - ELECT,https://elect.in.th/candidates/p/%E0%B8%9E%E0%B8%A5%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%97%E0%B8%A2.html,พรรคพลเมืองไทย - เพจเฟสบุ๊คพรรคพลเมืองไทย,https://www.facebook.com/ptpthaiparty/?ref=page_internal,​​การดำเนินการเกี่ยวกับที่ดินที่ถูกทอดทิ้งไม่ทำประโยชน์​ - กรมที่ดิน,https://www.dol.go.th/Pages/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%94%E0%B8%B3%E0%B9%80%E0%B8%99%E0%B8%B4%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%96%E0%B8%B9%E0%B8%81%E0%B8%97%E0%B8%AD%E0%B8%94%E0%B8%97%E0%B8%B4%E0%B9%89%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%97%E0%B8%B3%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%82%E0%B8%A2%E0%B8%8A%E0%B8%99%E0%B9%8C.aspx,,
343,ชาติพัฒนา,equality,ให้ทุกจังหวัดมีการจัดตั้งอุทยานการเรียนรู้แบบ TK Park,nodata,"การจัดตั้งอุทยานการเรียนรู้แบบ TK Park และหลักสูตรออนไลน์ที่เรียนได้ด้วยตัวเอง ก่อตั้งขึ้นเมื่อวันที่ 18 มิถุนายน พ.ศ. 2547 เป็นหน่วยงานสร้างสรรค์แหล่งการเรียนรู้เพื่ออนาคตของสำนักงานบริหารและพัฒนาองค์ความรู้ (องค์การมหาชน) หรือ สบร. เปิดให้บริการแก่ประชาชนเมื่อวันที่ 24 มกราคม พ.ศ. 2548 เป็นที่รู้จักในนาม “ทีเคพาร์ค” (TK park) ปัจจุบันตั้งอยู่ที่ชั้น 8 อาคารศูนย์การค้าเซ็นทรัลเวิลด์ พื้นที่ 3,700 ตารางเมตร ได้รับการออกแบบให้เป็นสถานที่ส่งเสริมการอ่านและการเรียนรู้ที่ทันสมัย ผ่านสื่อการเรียนรู้หลากหลายรูปแบบ

ซึ่งไม่พบความเคลื่อนไหวให้ทุกจังหวัดมีการจัดตั้งอุทยานการเรียนรู้แบบ TK Park ",FALSE,ชาติพัฒนา_2,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,ชาติพัฒนาเป็นทางเลือก ในการก้าวข้ามความขัดแย้ง - กรุงเทพธุรกิจ,https://www.bangkokbiznews.com/advertorials/news/1259,ชาติพัฒนาย้ำเสถียรภาพรัฐบาล-สภา แก้ปัญหาการเมือง-เศรษฐกิจ - sanook,https://www.sanook.com/news/8496570/,เกี่ยวกับ TK Park - TK Park,https://www.tkpark.or.th/tha/page/story,,
344,ชาติพัฒนา,equality,ให้ทุนการศึกษารับน้องใหม่สำหรับเด็กแรกเกิด เพิ่มการช่วยเหลือคนพิการ และดูแลช่วยเหลือผู้ใช้แรงงาน,nodata,"สำหรับผู้ที่มีรายได้น้อยกว่า 15,000 บาทต่อเดือน ให้บุตรที่เกิดใหม่ได้รับทุนการศึกษาเดือนละ 1,000 บาทจนจบมัธยมปลาย ภายใต้โครงการ “ทุนการศึกษารับน้องใหม่”

ซึ่งไม่พบความเคลื่อนไหว",FALSE,ชาติพัฒนา_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,,ชาติพัฒนาเป็นทางเลือก ในการก้าวข้ามความขัดแย้ง - กรุงเทพธุรกิจ,https://www.bangkokbiznews.com/advertorials/news/1259,ชาติพัฒนาย้ำเสถียรภาพรัฐบาล-สภา แก้ปัญหาการเมือง-เศรษฐกิจ - sanook,https://www.sanook.com/news/8496570/,,,,
345,ประชาธิปัตย์,economics,ให้น้ำเข้าถึงทุกไร่นา,nodata,"เป็นนโยบายให้เกษตรกรมีน้ำใช้ตลอดปี มีเงินทำแหล่งน้ำทุกหมู่บ้าน ให้น้ำถึงทุกไร่นาพร้อมจัดตั้งกองทุนน้ำชุมชน

ซึ่งไม่พบความเคลื่อนไหว",FALSE,ประชาธิปัตย์_16,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพรรคประชาธิปัตย์ - แนวหน้า,https://www.naewna.com/politic/columnist/38362,,,,,,
